P03,P1,P5,PM1_env,P10,PM25_std,PM10_env,P25,P05,PM10_std,PM1_std,PM25_env,MQ2_VCs,Humidity,Temperature,Pressure,Timestamp,Sample_Conditioning,Indoor_Outdoor
4563,261,1,22,0,39,40,11,1228,40,23,35,572,44,27.6,101084.208525,10/23/21 18:55:43,0,0
4398,242,1,22,0,37,38,9,1192,38,23,34,567,42,27.9,101074.084219,10/23/21 18:55:44,0,0
4398,242,1,22,0,37,38,9,1192,38,23,34,567,47,27.2,101088.638002,10/23/21 18:55:46,0,0
4128,217,1,21,0,34,35,8,1130,35,22,32,564,44,27.4,101084.208525,10/23/21 18:55:47,0,0
4128,217,1,21,0,34,35,8,1130,35,22,32,563,43,27.5,101088.743416,10/23/21 18:55:50,0,0
3846,202,1,20,0,31,32,7,1039,32,20,30,564,45,27.9,101087.372285,10/23/21 18:55:51,0,0
3612,171,1,19,0,29,29,6,978,29,19,29,564,44,27.3,101096.020469,10/23/21 18:55:52,0,0
3612,171,1,19,0,29,29,6,978,29,19,29,563,45,27.6,101098.762634,10/23/21 18:55:54,0,0
3279,154,1,18,0,26,27,6,890,27,18,26,563,43,27.6,101090.00901,10/23/21 18:55:55,0,0
3279,154,1,18,0,26,27,6,890,27,18,26,563,45,27.4,101087.266943,10/23/21 18:55:56,0,0
3045,144,1,16,0,24,25,5,817,25,16,24,564,45,27.5,101091.590988,10/23/21 18:55:59,0,0
2796,119,1,14,0,20,21,4,750,21,14,20,565,44,27.8,101090.114495,10/23/21 18:56:00,0,0
2796,119,1,14,0,20,21,4,750,21,14,20,564,44,27.3,101082.942928,10/23/21 18:56:01,0,0
2547,111,1,13,0,19,20,3,675,20,13,19,564,43,27.3,101094.649309,10/23/21 18:56:03,0,0
2547,111,1,13,0,19,20,3,675,20,13,19,566,45,27.6,101094.543975,10/23/21 18:56:04,0,0
2379,90,1,13,0,16,17,2,627,17,13,16,566,43,26.8,101094.333032,10/23/21 18:56:05,0,0
2379,90,1,13,0,16,17,2,627,17,13,16,564,45,27.8,101087.266943,10/23/21 18:56:07,0,0
2142,80,0,12,0,15,15,1,575,15,12,15,566,44,27.6,101084.629869,10/23/21 18:56:12,0,0
1836,70,0,10,0,13,13,1,489,13,10,13,567,44,27.3,101090.430401,10/23/21 18:56:13,0,0
1836,70,0,10,0,13,13,1,489,13,10,13,569,45,27.3,101093.278098,10/23/21 18:56:14,0,0
1791,66,0,9,0,12,12,1,475,12,9,12,568,46,27.7,101091.906835,10/23/21 18:56:17,0,0
1731,63,0,9,0,12,12,1,463,12,9,12,569,45,27.7,101089.059107,10/23/21 18:56:18,0,0
1731,63,0,9,0,12,12,1,463,12,9,12,569,44,27.6,101092.011934,10/23/21 18:56:20,0,0
1662,57,0,8,0,10,10,1,442,10,8,10,571,43,27.4,101090.53552,10/23/21 18:56:21,0,0
1662,57,0,8,0,10,10,1,442,10,8,10,570,46,27.4,101092.011934,10/23/21 18:56:22,0,0
1551,55,0,8,0,10,11,1,419,11,8,10,570,43,27.7,101091.906835,10/23/21 18:56:23,0,0
1551,55,0,8,0,10,11,1,419,11,8,10,570,45,28.0,101087.477536,10/23/21 18:56:25,0,0
1437,53,0,7,0,10,10,1,386,10,7,10,570,41,27.4,101089.059107,10/23/21 18:56:26,0,0
1437,53,0,7,0,10,10,1,386,10,7,10,569,44,27.7,101083.153457,10/23/21 18:56:28,0,0
1317,49,0,6,0,9,9,1,355,9,6,9,571,42,27.0,101092.116941,10/23/21 18:56:29,0,0
1317,49,0,5,0,8,8,1,355,8,5,8,572,44,27.7,101093.593334,10/23/21 18:56:30,0,0
1179,41,0,5,0,7,7,1,321,7,5,7,571,42,27.5,101084.839992,10/23/21 18:56:31,0,0
1179,41,0,6,0,8,8,1,321,8,6,8,570,44,27.8,101094.964761,10/23/21 18:56:33,0,0
984,33,0,5,0,6,7,1,267,7,5,6,570,42,27.6,101090.745483,10/23/21 18:56:34,0,0
984,33,0,5,0,6,7,1,267,7,5,6,573,42,27.9,101094.754551,10/23/21 18:56:37,0,0
957,31,0,3,0,5,5,0,255,5,3,5,573,43,27.7,101090.53552,10/23/21 18:56:38,0,0
963,29,0,4,0,6,6,0,252,6,4,6,572,43,27.5,101090.430401,10/23/21 18:56:39,0,0
963,29,0,4,0,6,6,0,252,6,4,6,573,45,27.5,101090.430401,10/23/21 18:56:41,0,0
957,29,0,3,0,5,5,1,256,5,3,5,573,42,28.0,101090.53552,10/23/21 18:56:42,0,0
957,29,0,3,0,5,5,1,256,5,3,5,573,42,27.9,101087.477536,10/23/21 18:56:44,0,0
999,30,0,4,0,6,6,1,264,6,4,6,575,44,27.9,101088.848738,10/23/21 18:56:46,0,0
999,29,0,4,0,6,6,1,264,6,4,6,573,44,27.7,101094.543975,10/23/21 18:56:48,0,0
1047,25,0,5,0,6,6,2,272,6,5,6,573,43,27.4,101093.067481,10/23/21 18:56:50,0,0
1047,25,0,5,0,6,6,2,272,6,5,6,573,43,27.7,101094.543975,10/23/21 18:56:51,0,0
1014,21,0,5,0,6,6,2,263,6,5,6,574,42,27.3,101094.543975,10/23/21 18:56:52,0,0
1014,21,0,5,0,6,6,2,263,6,5,6,576,44,27.7,101091.696362,10/23/21 18:56:54,0,0
1032,21,0,4,0,5,5,2,273,5,4,5,573,42,26.6,101090.114495,10/23/21 18:56:55,0,0
1032,21,0,4,0,5,5,2,273,5,4,5,575,44,27.4,101091.590988,10/23/21 18:56:56,0,0
987,23,0,5,0,6,6,2,261,6,5,6,579,42,27.2,101094.543975,10/23/21 18:56:57,0,0
987,23,0,5,0,6,6,2,261,6,5,6,578,45,27.7,101093.067481,10/23/21 18:56:59,0,0
1035,25,0,4,0,5,5,2,277,5,4,5,575,42,27.5,101091.485523,10/23/21 18:57:00,0,0
1035,25,0,4,0,5,5,2,277,5,4,5,576,41,27.2,101095.915063,10/23/21 18:57:03,0,0
993,25,0,5,0,6,6,2,267,6,5,6,576,43,27.8,101095.809566,10/23/21 18:57:04,0,0
1017,29,0,6,0,7,7,2,280,7,6,7,576,41,27.5,101092.75087,10/23/21 18:57:05,0,0
1017,29,0,6,0,7,7,2,280,7,6,7,575,44,27.3,101095.809566,10/23/21 18:57:07,0,0
1011,27,0,6,0,6,6,1,274,6,6,6,576,42,27.7,101092.64515,10/23/21 18:57:08,0,0
1011,27,0,5,0,5,5,1,274,5,5,5,577,43,27.4,101097.2861,10/23/21 18:57:09,0,0
987,31,0,5,0,5,5,1,270,5,5,5,580,41,26.9,101098.762634,10/23/21 18:57:10,0,0
987,31,0,6,0,6,6,1,270,6,6,6,578,40,27.2,101095.809566,10/23/21 18:57:13,0,0
1041,32,0,6,0,7,7,1,289,7,6,7,581,42,27.6,101094.121723,10/23/21 18:57:14,0,0
1050,38,0,5,0,6,6,0,293,6,5,6,577,41,27.5,101100.028019,10/23/21 18:57:16,0,0
1050,38,0,5,0,6,6,0,293,6,5,6,578,43,27.7,101100.133639,10/23/21 18:57:17,0,0
1077,40,0,6,0,7,7,0,301,7,6,7,579,41,28.0,101098.551444,10/23/21 18:57:18,0,0
1077,40,0,6,0,7,7,0,301,7,6,7,578,38,27.8,101098.762634,10/23/21 18:57:21,0,0
1065,42,0,5,0,6,6,0,291,6,5,6,579,39,27.6,101100.133639,10/23/21 18:57:22,0,0
1077,38,0,6,0,7,7,0,297,7,6,7,580,39,27.8,101092.856499,10/23/21 18:57:25,0,0
1065,34,0,5,0,6,6,0,287,6,5,6,579,40,27.6,101100.028019,10/23/21 18:57:26,0,0
1065,34,0,4,0,5,5,0,287,5,4,5,584,40,27.4,101101.504593,10/23/21 18:57:27,0,0
1107,34,0,4,0,5,5,0,297,5,4,5,580,38,28.2,101102.875495,10/23/21 18:57:29,0,0
1107,34,0,5,0,6,6,0,297,6,5,6,573,40,27.4,101101.610193,10/23/21 18:57:30,0,0
1125,34,0,5,0,6,6,0,299,6,5,6,579,39,28.1,101091.168577,10/23/21 18:57:32,0,0
1146,34,0,5,0,6,6,0,307,6,5,6,580,39,27.3,101098.339889,10/23/21 18:57:34,0,0
1146,34,0,5,0,6,6,0,307,6,5,6,580,38,27.6,101096.863275,10/23/21 18:57:35,0,0
1176,32,0,5,0,7,7,1,307,7,5,7,581,37,27.6,101098.127967,10/23/21 18:57:36,0,0
1176,32,0,5,0,7,7,1,307,7,5,7,582,39,27.8,101099.392373,10/23/21 18:57:38,0,0
1176,38,0,5,0,7,7,1,307,7,5,7,581,39,26.8,101099.392373,10/23/21 18:57:40,0,0
1200,40,0,6,0,7,7,1,322,7,6,7,580,39,27.2,101093.910048,10/23/21 18:57:43,0,0
1257,40,0,5,0,7,7,1,341,7,5,7,581,39,27.3,101098.339889,10/23/21 18:57:44,0,0
1257,40,0,5,0,7,7,1,341,7,5,7,583,35,27.8,101105.722961,10/23/21 18:57:46,0,0
1287,38,0,5,0,7,7,1,339,7,5,7,581,36,27.8,101101.398901,10/23/21 18:57:47,0,0
1287,38,0,6,0,8,8,1,339,8,6,8,582,36,27.4,101101.504593,10/23/21 18:57:50,0,0
1281,44,0,6,0,8,8,2,331,8,6,8,581,39,27.4,101098.445712,10/23/21 18:57:51,0,0
1308,46,0,6,0,8,8,2,341,8,6,8,582,39,27.7,101101.293117,10/23/21 18:57:52,0,0
1308,46,0,6,0,8,8,2,341,8,6,8,582,39,27.7,101104.246346,10/23/21 18:57:54,0,0
1308,48,0,5,0,7,7,2,343,7,5,7,583,37,27.7,101094.015931,10/23/21 18:57:55,0,0
1308,48,0,5,0,7,7,2,343,7,5,7,584,36,27.8,101099.922306,10/23/21 18:57:57,0,0
1278,46,0,6,0,8,8,2,328,8,6,8,583,36,27.4,101098.445712,10/23/21 18:57:59,0,0
1302,50,0,6,0,8,8,2,334,8,6,8,588,35,27.6,101099.922306,10/23/21 18:58:01,0,0
1308,54,0,6,0,8,8,1,346,8,6,8,582,36,27.1,101094.121723,10/23/21 18:58:03,0,0
1308,54,0,6,0,8,8,1,346,8,6,8,582,36,27.4,101101.293117,10/23/21 18:58:04,0,0
1290,48,1,5,0,7,8,2,338,8,5,7,585,36,27.5,101105.934317,10/23/21 18:58:05,0,0
1290,48,1,5,0,7,8,2,338,8,5,7,584,34,27.5,101102.769732,10/23/21 18:58:08,0,0
1239,46,1,5,0,7,8,2,313,8,5,7,585,36,27.6,101106.987894,10/23/21 18:58:09,0,0
1200,44,1,5,0,7,8,3,303,8,5,7,582,36,27.6,101105.511239,10/23/21 18:58:10,0,0
1200,44,1,5,0,7,8,3,303,8,5,7,587,36,27.7,101104.034584,10/23/21 18:58:12,0,0
1200,52,1,6,0,8,8,3,317,8,6,8,590,35,27.2,101101.293117,10/23/21 18:58:13,0,0
1200,52,1,6,0,8,8,3,317,8,6,8,584,39,27.8,101103.716254,10/23/21 18:58:14,0,0
1227,48,2,6,1,8,9,3,319,9,6,8,583,34,27.6,101108.040166,10/23/21 18:58:16,0,0
1227,48,2,6,1,8,9,3,319,9,6,8,585,35,27.9,101105.29915,10/23/21 18:58:17,0,0
1188,46,2,6,1,8,9,3,313,9,6,8,584,33,27.8,101106.775845,10/23/21 18:58:18,0,0
1188,46,2,6,1,8,9,3,313,9,6,8,584,35,27.7,101105.617146,10/23/21 18:58:20,0,0
1146,42,2,5,1,6,8,3,301,8,5,6,584,37,27.6,101106.881915,10/23/21 18:58:23,0,0
1164,39,2,6,1,7,9,3,308,9,6,7,584,36,26.9,101102.451891,10/23/21 18:58:26,0,0
1113,37,2,6,1,7,8,3,294,8,6,7,585,38,27.2,101109.516901,10/23/21 18:58:27,0,0
1089,31,2,6,1,7,8,3,288,8,6,7,584,35,27.3,101103.716254,10/23/21 18:58:29,0,0
1089,31,2,6,1,7,8,3,288,8,6,7,586,38,27.1,101109.410597,10/23/21 18:58:30,0,0
1032,31,1,5,1,7,7,2,275,7,5,7,585,36,27.7,101108.146399,10/23/21 18:58:31,0,0
1032,31,1,4,1,6,6,2,275,6,4,6,584,38,27.7,101109.623114,10/23/21 18:58:35,0,0
1035,33,1,6,1,7,7,1,282,7,6,7,591,41,27.8,101108.146399,10/23/21 18:58:36,0,0
1035,33,1,6,1,7,7,1,282,7,6,7,586,39,27.4,101105.086696,10/23/21 18:58:38,0,0
1086,31,1,6,1,7,7,1,286,7,6,7,585,36,27.4,101112.470372,10/23/21 18:58:39,0,0
1086,31,1,6,1,7,7,1,286,7,6,7,586,39,27.6,101112.788617,10/23/21 18:58:40,0,0
1041,31,0,4,0,6,6,0,282,6,4,6,586,35,27.4,101106.987894,10/23/21 18:58:42,0,0
1041,31,0,4,0,6,6,0,282,6,4,6,586,35,27.4,101111.205931,10/23/21 18:58:44,0,0
1110,43,0,5,0,7,7,0,299,7,5,7,587,35,27.5,101112.576545,10/23/21 18:58:46,0,0
1284,51,0,6,0,9,9,1,344,9,6,9,587,35,27.5,101108.040166,10/23/21 18:58:47,0,0
1284,51,0,6,0,9,9,1,344,9,6,9,586,37,27.6,101107.933841,10/23/21 18:58:48,0,0
1341,54,0,6,0,9,9,1,361,9,6,9,587,33,27.3,101108.040166,10/23/21 18:58:49,0,0
1341,54,0,6,0,9,9,1,361,9,6,9,586,41,27.7,101104.980332,10/23/21 18:58:51,0,0
1404,54,0,7,0,10,10,1,378,10,7,10,586,35,27.6,101099.179759,10/23/21 18:58:52,0,0
1404,54,0,7,0,10,10,1,378,10,7,10,587,37,27.3,101110.674508,10/23/21 18:58:54,0,0
1434,56,0,7,0,10,10,1,384,10,7,10,587,37,27.3,101110.674508,10/23/21 18:58:56,0,0
1485,58,0,6,0,9,9,1,395,9,6,9,588,38,27.6,101112.364107,10/23/21 18:58:59,0,0
1470,62,0,7,0,10,10,1,381,10,7,10,588,37,26.8,101108.146399,10/23/21 18:59:00,0,0
1470,62,0,7,0,10,10,1,381,10,7,10,588,37,27.9,101103.928566,10/23/21 18:59:01,0,0
1488,58,0,7,0,10,10,1,384,10,7,10,587,35,27.8,101105.29915,10/23/21 18:59:02,0,0
1488,58,0,7,0,10,10,1,384,10,7,10,586,35,27.4,101108.040166,10/23/21 18:59:05,0,0
1419,58,0,7,0,10,10,1,374,10,7,10,587,38,27.9,101106.775845,10/23/21 18:59:07,0,0
1413,56,0,7,0,9,9,1,371,9,7,9,587,38,27.2,101112.257751,10/23/21 18:59:08,0,0
1413,56,0,7,0,9,9,1,371,9,7,9,588,37,27.2,101109.516901,10/23/21 18:59:09,0,0
1338,46,0,7,0,8,8,1,343,8,7,8,587,38,27.4,101110.993636,10/23/21 18:59:12,0,0
1239,42,0,5,0,6,6,0,316,6,5,6,587,36,27.6,101103.609962,10/23/21 18:59:13,0,0
1239,42,0,5,0,6,6,0,316,6,5,6,589,36,27.4,101112.470372,10/23/21 18:59:14,0,0
1239,42,0,6,0,7,7,1,318,7,6,7,587,37,26.9,101112.257751,10/23/21 18:59:16,0,0
1239,42,0,6,0,7,7,1,318,7,6,7,586,36,27.0,101105.192969,10/23/21 18:59:17,0,0
1188,42,0,6,0,7,7,1,307,7,6,7,588,34,27.4,101111.311941,10/23/21 18:59:18,0,0
1188,42,0,6,0,7,7,1,307,7,6,7,589,36,27.2,101112.682627,10/23/21 18:59:20,0,0
1122,40,0,5,0,6,6,1,276,6,5,6,589,35,27.4,101111.205931,10/23/21 18:59:21,0,0
1122,40,0,5,0,6,6,1,276,6,5,6,590,38,27.4,101108.25254,10/23/21 18:59:22,0,0
1152,38,0,4,0,5,5,1,278,5,4,5,589,36,27.7,101116.90058,10/23/21 18:59:23,0,0
1152,38,0,4,0,5,5,1,278,5,4,5,588,38,27.6,101110.993636,10/23/21 18:59:25,0,0
1161,34,0,4,0,6,6,1,290,6,4,6,589,35,27.7,101112.470372,10/23/21 18:59:26,0,0
1161,34,0,5,0,7,7,1,290,7,5,7,590,38,26.9,101107.933841,10/23/21 18:59:27,0,0
1155,38,0,5,0,7,7,1,296,7,5,7,589,35,27.5,101115.211303,10/23/21 18:59:29,0,0
1155,38,0,5,0,7,7,1,296,7,5,7,591,37,27.3,101115.211303,10/23/21 18:59:30,0,0
1212,40,0,5,0,7,7,1,304,7,5,7,590,37,27.6,101113.521581,10/23/21 18:59:32,0,0
1191,40,0,4,0,6,6,1,298,6,4,6,590,37,27.4,101109.304201,10/23/21 18:59:35,0,0
1191,38,0,5,0,7,7,1,305,7,5,7,591,35,27.6,101109.197713,10/23/21 18:59:36,0,0
1191,38,0,5,0,7,7,1,305,7,5,7,590,35,27.5,101114.891806,10/23/21 18:59:38,0,0
1104,34,0,5,0,7,7,1,282,7,5,7,590,36,27.4,101107.400847,10/23/21 18:59:39,0,0
1104,34,0,5,0,7,7,1,282,7,5,7,590,36,27.5,101111.7246,10/23/21 18:59:42,0,0
1011,34,0,4,0,6,6,0,259,6,4,6,590,36,27.2,101119.215692,10/23/21 18:59:43,0,0
1044,46,0,5,0,7,7,3,263,7,5,7,575,35,27.0,101109.091134,10/23/21 18:59:44,0,0
1044,46,0,5,0,7,7,3,263,7,5,7,593,37,27.7,101112.044765,10/23/21 18:59:46,0,0
1086,50,0,5,0,7,7,3,282,7,5,7,591,36,27.9,101119.428845,10/23/21 18:59:49,0,0
1074,56,0,5,0,7,7,3,282,7,5,7,589,36,27.6,101116.475212,10/23/21 18:59:51,0,0
1104,52,0,5,0,7,7,3,280,7,5,7,591,34,27.4,101109.091134,10/23/21 18:59:52,0,0
1104,52,0,5,0,7,7,3,280,7,5,7,591,37,27.4,101117.845478,10/23/21 18:59:53,0,0
1161,48,0,5,0,7,7,3,284,7,5,7,589,36,27.8,101105.923993,10/23/21 18:59:55,0,0
1161,48,0,5,0,7,7,3,284,7,5,7,590,36,27.6,101116.155227,10/23/21 18:59:57,0,0
1149,42,0,5,0,7,7,3,284,7,5,7,589,38,28.2,101113.308268,10/23/21 18:59:59,0,0
1200,44,0,5,0,6,6,3,303,6,5,6,590,37,27.5,101108.877702,10/23/21 19:00:00,0,0
1200,44,0,5,0,6,6,3,303,6,5,6,591,38,27.7,101111.617695,10/23/21 19:00:01,0,0
1245,46,0,6,0,7,7,3,315,7,6,7,589,36,27.5,101113.09459,10/23/21 19:00:02,0,0
1245,46,0,6,0,7,7,3,315,7,6,7,590,38,27.7,101112.880547,10/23/21 19:00:04,0,0
1311,52,0,6,0,8,8,3,332,8,6,8,583,37,27.7,101111.403612,10/23/21 19:00:06,0,0
1299,50,0,6,0,8,8,3,327,8,6,8,591,38,27.7,101111.403612,10/23/21 19:00:08,0,0
1299,50,0,6,0,8,8,3,327,8,6,8,590,38,27.1,101111.403612,10/23/21 19:00:09,0,0
1317,44,0,6,0,8,8,0,333,8,6,8,590,36,27.2,101110.1408,10/23/21 19:00:10,0,0
1317,44,0,6,0,8,8,0,333,8,6,8,591,37,27.7,101115.834418,10/23/21 19:00:13,0,0
1287,39,0,6,0,7,7,0,329,7,6,7,592,37,27.7,101111.831413,10/23/21 19:00:14,0,0
1293,35,0,6,0,7,7,0,329,7,6,7,591,37,27.2,101107.293974,10/23/21 19:00:15,0,0
1293,35,0,6,0,7,7,0,329,7,6,7,591,39,27.4,101117.525278,10/23/21 19:00:17,0,0
1236,35,0,6,0,7,7,0,319,7,6,7,589,36,27.3,101119.002174,10/23/21 19:00:18,0,0
1236,35,0,6,0,7,7,0,319,7,6,7,591,38,27.3,101113.308268,10/23/21 19:00:20,0,0
1197,33,0,6,0,7,7,1,321,7,6,7,591,39,27.4,101114.891806,10/23/21 19:00:22,0,0
1158,37,0,6,0,7,8,2,315,8,6,7,591,38,27.3,101110.56795,10/23/21 19:00:23,0,0
1158,37,0,6,0,7,8,2,315,8,6,7,592,38,27.3,101111.831413,10/23/21 19:00:25,0,0
1191,39,0,6,0,8,8,3,317,8,6,8,591,37,27.6,101111.831413,10/23/21 19:00:26,0,0
1191,39,0,6,0,8,8,3,317,8,6,8,591,39,27.4,101118.895278,10/23/21 19:00:27,0,0
1134,39,0,6,0,7,8,3,296,8,6,7,589,38,27.5,101116.048382,10/23/21 19:00:30,0,0
1098,39,0,6,0,7,8,3,292,8,6,7,591,37,27.7,101111.403612,10/23/21 19:00:31,0,0
1098,39,0,6,0,7,8,3,292,8,6,7,591,36,27.8,101111.403612,10/23/21 19:00:33,0,0
1128,38,0,6,0,7,8,3,299,8,6,7,590,38,27.3,101109.926677,10/23/21 19:00:35,0,0
1089,36,0,6,0,7,7,3,289,7,6,7,593,37,27.7,101115.7273,10/23/21 19:00:36,0,0
1089,36,0,6,0,7,7,3,289,7,6,7,594,36,27.8,101117.097065,10/23/21 19:00:38,0,0
1089,39,0,5,0,6,7,3,291,7,5,6,577,35,27.6,101114.143114,10/23/21 19:00:39,0,0
1089,39,0,5,0,6,7,3,291,7,5,6,591,37,27.7,101115.620089,10/23/21 19:00:40,0,0
1047,37,0,6,0,7,7,3,285,7,6,7,590,34,27.4,101112.880547,10/23/21 19:00:42,1,0
1047,37,0,6,0,7,7,3,285,7,6,7,592,38,27.7,101115.620089,10/23/21 19:00:43,1,0
1059,43,0,6,0,8,8,4,295,8,6,8,591,37,27.8,101124.052672,10/23/21 19:00:45,1,0
1029,45,0,6,0,7,8,3,281,8,6,7,591,36,27.5,101116.882411,10/23/21 19:00:47,1,0
1029,45,0,5,0,6,7,3,281,7,5,6,591,35,27.3,101125.529729,10/23/21 19:00:48,1,0
984,43,0,5,0,6,6,2,266,6,5,6,591,34,27.7,101106.865569,10/23/21 19:00:49,1,0
984,43,0,5,0,6,6,2,266,6,5,6,591,35,27.6,101114.357483,10/23/21 19:00:52,1,0
963,41,0,4,0,5,5,1,252,5,4,5,594,35,27.0,101112.880547,10/23/21 19:00:53,1,0
1005,41,0,6,0,7,7,1,263,7,6,7,592,38,27.4,101117.525278,10/23/21 19:00:56,1,0
1044,37,0,5,0,6,6,1,275,6,5,6,593,36,27.8,101121.955967,10/23/21 19:00:57,1,0
1044,37,0,5,0,6,6,1,275,6,5,6,592,36,27.1,101117.525278,10/23/21 19:00:59,1,0
1032,42,0,5,0,6,6,1,277,6,5,6,591,36,27.5,101115.941446,10/23/21 19:01:01,1,0
957,36,0,4,0,6,6,1,258,6,4,6,591,36,27.7,101116.048382,10/23/21 19:01:02,1,0
957,36,0,4,0,6,6,1,258,6,4,6,591,34,27.7,101113.09459,10/23/21 19:01:04,1,0
981,38,0,4,0,6,6,1,266,6,4,6,591,34,27.1,101115.834418,10/23/21 19:01:05,1,0
981,38,0,4,0,6,6,1,266,6,4,6,593,33,27.4,101114.250344,10/23/21 19:01:08,1,0
1011,38,0,5,0,7,7,1,274,7,5,7,592,35,27.7,101109.926677,10/23/21 19:01:09,1,0
1023,34,0,5,0,7,7,0,274,7,5,7,594,35,27.4,101112.880547,10/23/21 19:01:11,1,0
1071,32,0,4,0,6,6,0,284,6,4,6,591,35,27.6,101117.097065,10/23/21 19:01:13,1,0
1071,32,0,4,0,6,6,0,284,6,4,6,587,35,27.3,101115.7273,10/23/21 19:01:16,1,0
1149,28,0,4,0,6,6,0,303,6,4,6,590,37,27.6,101119.836443,10/23/21 19:01:17,1,0
1125,28,0,4,0,6,6,0,309,6,4,6,591,36,27.4,101109.926677,10/23/21 19:01:18,1,0
1125,28,0,4,0,6,6,0,309,6,4,6,591,37,27.7,101117.097065,10/23/21 19:01:20,1,0
1113,25,0,4,0,6,6,0,307,6,4,6,1300,34,27.6,101115.512788,10/23/21 19:01:21,1,0
1113,25,0,4,0,6,6,0,307,6,4,6,593,37,27.4,101115.620089,10/23/21 19:01:22,1,0
1086,25,0,5,0,6,6,1,293,6,5,6,592,36,27.1,101109.712188,10/23/21 19:01:25,1,0
1080,23,0,5,0,6,6,1,289,6,5,6,591,36,27.6,101118.681211,10/23/21 19:01:26,1,0
1080,23,0,4,0,5,5,1,289,5,4,5,597,35,27.6,101112.987614,10/23/21 19:01:27,1,0
1149,27,0,4,0,6,6,1,314,6,4,6,592,33,27.8,101117.311354,10/23/21 19:01:28,1,0
1149,27,0,4,0,6,6,1,314,6,4,6,592,36,27.4,101115.941446,10/23/21 19:01:30,1,0
1212,23,0,5,0,6,6,1,322,6,5,6,592,33,27.4,101111.510699,10/23/21 19:01:31,1,0
1212,23,0,5,0,6,6,1,322,6,5,6,593,36,27.9,101111.617695,10/23/21 19:01:33,1,0
1194,25,0,5,0,6,6,1,316,6,5,6,591,35,27.3,101107.400847,10/23/21 19:01:34,1,0
1194,25,0,5,0,6,6,1,316,6,5,6,593,36,27.4,101119.002174,10/23/21 19:01:35,1,0
1158,25,0,4,0,6,6,1,310,6,4,6,594,33,27.4,101117.418362,10/23/21 19:01:36,1,0
1158,25,0,4,0,6,6,1,310,6,4,6,593,35,27.2,101113.09459,10/23/21 19:01:38,1,0
1116,24,0,4,0,5,5,1,300,5,4,5,592,33,27.3,101115.834418,10/23/21 19:01:39,1,0
1116,24,0,4,0,5,5,1,300,5,4,5,592,35,27.7,101111.617695,10/23/21 19:01:40,1,0
1059,26,0,5,0,6,6,1,285,6,5,6,594,34,27.3,101118.46678,10/23/21 19:01:43,1,0
1092,30,0,6,0,7,7,1,295,7,6,7,592,34,27.5,101115.405395,10/23/21 19:01:44,1,0
1092,30,0,6,0,7,7,1,295,7,6,7,593,32,27.3,101111.189163,10/23/21 19:01:47,1,0
1029,35,0,6,0,7,7,2,280,7,6,7,592,34,27.3,101118.574041,10/23/21 19:01:48,1,0
1074,37,0,6,0,7,7,1,296,7,6,7,592,37,27.2,101116.989784,10/23/21 19:01:49,1,0
1074,37,0,5,0,6,6,1,296,6,5,6,593,37,27.4,101114.143114,10/23/21 19:01:51,1,0
1149,39,0,6,0,7,7,1,321,7,6,7,593,35,27.5,101112.773388,10/23/21 19:01:52,1,0
1149,39,0,6,0,7,7,1,321,7,6,7,592,38,27.9,101115.941446,10/23/21 19:01:55,1,0
1176,39,0,5,0,7,7,1,317,7,5,7,593,38,27.3,101116.048382,10/23/21 19:01:56,1,0
1113,45,0,6,0,7,7,1,305,7,6,7,592,37,27.1,101111.617695,10/23/21 19:01:57,1,0
1113,45,0,6,0,7,7,1,305,7,6,7,594,40,27.3,101117.525278,10/23/21 19:01:59,1,0
1113,45,0,5,0,6,6,1,303,6,5,6,592,35,27.3,101116.155227,10/23/21 19:02:00,1,0
1113,45,0,5,0,6,6,1,303,6,5,6,592,34,27.2,101111.831413,10/23/21 19:02:02,1,0
1107,43,0,5,0,6,6,1,295,6,5,6,593,36,27.4,101117.418362,10/23/21 19:02:04,1,0
1131,50,0,6,0,7,7,1,305,7,6,7,592,37,27.1,101112.880547,10/23/21 19:02:05,1,0
1131,50,0,6,0,7,7,1,305,7,6,7,593,36,27.1,101114.357483,10/23/21 19:02:06,1,0
1155,50,0,6,0,7,7,1,312,7,6,7,593,36,27.3,101120.158168,10/23/21 19:02:08,1,0
1155,50,0,5,0,6,6,1,312,6,5,6,593,38,27.4,101116.989784,10/23/21 19:02:10,1,0
1122,44,1,5,1,7,8,2,298,8,5,7,593,38,27.5,101115.512788,10/23/21 19:02:12,1,0
1212,42,1,5,1,7,8,1,323,8,5,7,593,38,27.5,101118.681211,10/23/21 19:02:13,1,0
1212,42,1,5,1,7,8,1,323,8,5,7,594,38,27.4,101118.359427,10/23/21 19:02:14,1,0
1149,42,1,4,1,6,6,1,301,6,4,6,595,40,27.3,101115.512788,10/23/21 19:02:17,1,0
1035,38,1,3,1,5,5,1,263,5,3,5,595,36,27.7,101122.575616,10/23/21 19:02:19,1,0
1008,36,1,4,1,5,6,1,259,6,4,5,593,39,27.4,101115.190336,10/23/21 19:02:21,1,0
1008,36,1,4,1,5,6,1,259,6,4,5,595,36,27.4,101119.513897,10/23/21 19:02:22,1,0
1041,34,2,4,2,6,7,2,269,7,4,6,594,35,27.6,101118.036821,10/23/21 19:02:23,1,0
